id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_068.nii.gz	0.8881631441242508	0.798825060916586	0.886731695312682	0.7983410639017602	1.0	0.21878675428674266	1.0	1.0
image_069.nii.gz	0.8756863995465335	0.7788631207461558	0.8767489536427613	0.7829216841679556	1.0	0.2401430514280396	0.7272727272727273	0.8
image_070.nii.gz	0.8991525598465948	0.8167821689454954	0.9032457876143486	0.8247940455110114	1.0	0.22139069172743228	1.0	1.0
image_071.nii.gz	0.8769448751537187	0.7808564831345663	0.8827375726770977	0.7904108506822352	1.0	0.2710498170144807	1.0	1.0
image_072.nii.gz	0.8972045719790297	0.8135729884092054	0.8970492147951987	0.8139885251034763	1.0	0.23841709187549454	1.0	1.0
image_073.nii.gz	0.8999097715796306	0.8180326925290664	0.8991514370436836	0.8179784387343735	1.0	0.20414964868067972	1.0	1.0
image_074.nii.gz	0.9114852303243132	0.8373659740013284	0.9105420732953199	0.8363087414530976	1.0	0.17447601085005288	1.0	1.0
image_075.nii.gz	0.8884699693117054	0.7993216060582157	0.89022629281189	0.8039797481390732	1.0376557783975542	0.234454537920936	1.0	1.0
image_076.nii.gz	0.8701024526544552	0.7700719898884432	0.9194684337027184	0.8515366400823614	1.0	0.1589452546177504	0.625	0.5
image_077.nii.gz	0.8876592813683848	0.7980102377807133	0.885259844730439	0.7967049907554261	1.0	0.2282028124878647	0.7	0.7
image_078.nii.gz	0.9275416716428097	0.8648743238943685	0.9275190980366678	0.8651857541452869	1.0	0.14825628512197955	1.0	1.0
image_080.nii.gz	0.9050338255619408	0.8265404417870785	0.9061591623035029	0.8291170267537542	1.0	0.22233399009941968	1.0	1.0
image_081.nii.gz	0.9085519604257695	0.8324280474040632	0.9113924495891988	0.8381548951961182	1.0	0.1834320247108586	1.0	1.0
image_082.nii.gz	0.9175526237137611	0.8476648785105712	0.9164097232082967	0.8469732274469756	1.0	0.17658658764432175	1.0	1.0
image_084.nii.gz	0.8621098078172162	0.7576388422537103	0.8731672048195002	0.7773372138707045	1.0	0.26717752336193823	0.9090909090909091	0.9090909090909091
image_085.nii.gz	0.9154614752688994	0.8441023111612176	0.9229684239629488	0.8575448684641332	1.0	0.15539852263334988	0.9	0.8181818181818182
image_086.nii.gz	0.8926502443201854	0.8061140933491038	0.8874793921123736	0.7989379887772505	1.0	0.20862887966935756	0.7272727272727273	0.8
image_087.nii.gz	0.8674751990286573	0.7659657415754977	0.8580442232665674	0.7531161358999096	1.0	0.34631889192457804	0.9	0.8181818181818182
image_088.nii.gz	0.8961444134870452	0.8118312073030651	0.8965664007627008	0.8137202767222393	1.0	0.20891260365631517	1.0	1.0
image_089.nii.gz	0.9227066704103325	0.8565045796410753	0.9215251374999411	0.8557481475168864	1.0	0.1652124160012853	1.0	1.0
image_094.nii.gz	0.9233088453862159	0.8575428909485309	0.92319914073396	0.8575815687774693	1.0	0.1463333230774998	1.0	1.0
